city;lat;lng;country;iso2;admin_name;capital;population;population_proper
Banggai;-15.887;1.234.992;Indonesia;ID;Sulawesi Tengah;minor;;
Halong;-22.580;1.156.511;Indonesia;ID;Kalimantan Selatan;minor;;
Mungkuruyam;-22.668;1.155.759;Indonesia;ID;Kalimantan Selatan;minor;;
Putatbasiun;-24.206;1.155.294;Indonesia;ID;Kalimantan Selatan;minor;;
Lasusua;-35.105;1.208.844;Indonesia;ID;Sulawesi Tenggara;minor;;
Binawara;-34.853;1.157.946;Indonesia;ID;Kalimantan Selatan;minor;;
Satui;-37.818;1.154.575;Indonesia;ID;Kalimantan Selatan;minor;;
Batulicin;-34.202;1.160.061;Indonesia;ID;Kalimantan Selatan;minor;;
Pagatan;-36.075;1.159.381;Indonesia;ID;Kalimantan Selatan;minor;;
Donggala;-0.6723;1.197.402;Indonesia;ID;Sulawesi Tengah;minor;;
Lais;-35.294;1.020.497;Indonesia;ID;Bengkulu;minor;;
Argamakmur;-34.232;1.021.891;Indonesia;ID;Bengkulu;minor;;
Ketahun;-33.897;1.018.352;Indonesia;ID;Bengkulu;minor;;
Pelabuhan Dagang;-11.463;1.030.849;Indonesia;ID;Jambi;minor;;
Mambi;-29.505;1.191.747;Indonesia;ID;Sulawesi Barat;minor;;
Kuala Tungkal;-0.8162;1.034.611;Indonesia;ID;Jambi;minor;;
Mamasa;-29.420;1.193.776;Indonesia;ID;Sulawesi Barat;minor;;
Siak Sri Indrapura;5,508333333;1.020.511;Indonesia;ID;Riau;minor;;
Pangkalan Kerinci;2,750694444;1.018.572;Indonesia;ID;Riau;minor;;
Teluk Pinang;-0.1820;1.033.589;Indonesia;ID;Riau;minor;;
Enok;-0.5149;1.031.985;Indonesia;ID;Riau;minor;;
Tembilahan;-0.3227;1.031.603;Indonesia;ID;Riau;minor;;
Khairiahmandah;0,146527778;1.034.976;Indonesia;ID;Riau;minor;;
Sapat;-0.3235;1.033.101;Indonesia;ID;Riau;minor;;
Sungai Salak;-0.4381;1.030.075;Indonesia;ID;Riau;minor;;
Pulau Kijang;-0.6868;1.031.841;Indonesia;ID;Riau;minor;;
Paya Dapur;32.098;974.177;Indonesia;ID;Aceh;minor;;
Terbangan;32.155;972.716;Indonesia;ID;Aceh;minor;;
Bakungan;29.240;974.831;Indonesia;ID;Aceh;minor;;
Seubadeh;29.022;975.537;Indonesia;ID;Aceh;minor;;
Pulo Ie;32.819;973.555;Indonesia;ID;Aceh;minor;;
Mersak;35.142;973.821;Indonesia;ID;Aceh;minor;;
Pulopaya;28.735;976.518;Indonesia;ID;Aceh;minor;;
Krueng Luak;28.583;977.578;Indonesia;ID;Aceh;minor;;
Meukek;34.761;970.623;Indonesia;ID;Aceh;minor;;
Suak Bakung;30.056;973.646;Indonesia;ID;Aceh;minor;;
Samadua;33.356;971.308;Indonesia;ID;Aceh;minor;;
Rengat;-0.3775;1.025.458;Indonesia;ID;Riau;minor;;
Air Molek;-0.3700;1.022.922;Indonesia;ID;Riau;minor;;
Peranap;-0.5449;1.019.837;Indonesia;ID;Riau;minor;;
Pangkalan Kasai;-0.5892;1.023.900;Indonesia;ID;Riau;minor;;
Tiom;-39.236;1.384.547;Indonesia;ID;Papua;minor;;
Karubaga;-36.994;1.384.579;Indonesia;ID;Papua;minor;;
Kolaka;-40.597;1.216.056;Indonesia;ID;Sulawesi Tenggara;minor;;
Simbune;-40.136;1.218.762;Indonesia;ID;Sulawesi Tenggara;minor;;
Suek;37.750;968.178;Indonesia;ID;Aceh;minor;;
Susoh;37.239;968.216;Indonesia;ID;Aceh;minor;;
Blangpidie;37.396;968.361;Indonesia;ID;Aceh;minor;;
Kotabahagia;38.190;967.658;Indonesia;ID;Aceh;minor;;
Tangantangancut;36.876;968.896;Indonesia;ID;Aceh;minor;;
Peuleumat;35.273;970.309;Indonesia;ID;Aceh;minor;;
Kota Trieng;35.984;969.624;Indonesia;ID;Aceh;minor;;
Babah Rot;39.288;966.890;Indonesia;ID;Aceh;minor;;
Selat Panjang;10.000;1.027.100;Indonesia;ID;Riau;minor;;
Pulau Temiang;-12.249;1.022.423;Indonesia;ID;Jambi;minor;;
Muara Tebo;-14.760;1.024.435;Indonesia;ID;Jambi;minor;;
Sungai Bengkal;-15.360;1.027.211;Indonesia;ID;Jambi;minor;;
Tobadak;-20.894;1.193.472;Indonesia;ID;Sulawesi Barat;minor;;
Kepoh;-29.445;1.065.574;Indonesia;ID;Kepulauan Bangka Belitung;minor;;
Kalumpang;-24.781;1.194.859;Indonesia;ID;Sulawesi Barat;minor;;
Tapalang;-28.637;1.188.672;Indonesia;ID;Sulawesi Barat;minor;;
Babana;-20.779;1.191.986;Indonesia;ID;Sulawesi Barat;minor;;
Rantau Panjang;-18.446;1.023.081;Indonesia;ID;Jambi;minor;;
Bangko;-20.796;1.022.573;Indonesia;ID;Jambi;minor;;
Muara Siau;-22.730;1.020.998;Indonesia;ID;Jambi;minor;;
Jangkat;-25.072;1.020.540;Indonesia;ID;Jambi;minor;;
Tobelo;17.273;1.280.081;Indonesia;ID;Maluku Utara;minor;;
Rumbia;-46.277;1.220.047;Indonesia;ID;Sulawesi Tenggara;minor;;
Kau;11.700;1.279.006;Indonesia;ID;Maluku Utara;minor;;
Kajeung;45.139;961.324;Indonesia;ID;Aceh;minor;;
Kuala Bhee;43.855;960.471;Indonesia;ID;Aceh;minor;;
Meureubo;41.400;961.623;Indonesia;ID;Aceh;minor;;
Drien Rampak;43.105;959.580;Indonesia;ID;Aceh;minor;;
Banda Layung;42.416;960.969;Indonesia;ID;Aceh;minor;;
Pantai Ceuremen;43.690;961.956;Indonesia;ID;Aceh;minor;;
Keudee Aron;42.145;961.788;Indonesia;ID;Aceh;minor;;
Meulaboh;41.363;961.285;Indonesia;ID;Aceh;minor;;
Duri;12.761;1.011.946;Indonesia;ID;Riau;minor;;
Titi Akar;20.319;1.015.801;Indonesia;ID;Riau;minor;;
Kador;20.414;1.016.970;Indonesia;ID;Riau;minor;;
Pajak;21.079;1.016.411;Indonesia;ID;Riau;minor;;
Batu Panjang;17.121;1.015.143;Indonesia;ID;Riau;minor;;
Bangsal Aceh;17.320;1.013.761;Indonesia;ID;Riau;minor;;
Bengkalis;14.667;1.021.333;Indonesia;ID;Riau;minor;;
Pasir Panjang;26.745;980.006;Indonesia;ID;Aceh;minor;;
Rundeng;26.855;978.349;Indonesia;ID;Sumatera Utara;minor;;
Jambi Baru;27.787;978.887;Indonesia;ID;Aceh;minor;;
Langara;-40.248;1.229.906;Indonesia;ID;Sulawesi Tenggara;minor;;
Munse;-40.967;1.232.519;Indonesia;ID;Sulawesi Tenggara;minor;;
Unaaha;-38.539;1.220.420;Indonesia;ID;Sulawesi Tenggara;minor;;
Tulehu;-35.880;1.283.273;Indonesia;ID;Maluku;minor;;
Waipia;-31.878;1.289.030;Indonesia;ID;Maluku;minor;;
Saparua;-35.730;1.286.524;Indonesia;ID;Maluku;minor;;
Masohi;-32.983;1.289.688;Indonesia;ID;Maluku;minor;;
Wahai;-27.953;1.295.382;Indonesia;ID;Maluku;minor;;
Pelau;-35.204;1.284.681;Indonesia;ID;Maluku;minor;;
Tehoru;-34.432;1.295.434;Indonesia;ID;Maluku;minor;;
Hila;-35.869;1.280.880;Indonesia;ID;Maluku;minor;;
Labuhan Bajau;24.012;964.552;Indonesia;ID;Aceh;minor;;
Luan Balu;25.258;963.317;Indonesia;ID;Aceh;minor;;
Sinabang;24.803;963.801;Indonesia;ID;Aceh;minor;;
Lauke;25.840;960.414;Indonesia;ID;Aceh;minor;;
Sibigo;28.385;959.131;Indonesia;ID;Aceh;minor;;
Kuala Tuha;40.593;962.445;Indonesia;ID;Aceh;minor;;
Penajam;-12.492;1.167.697;Indonesia;ID;Kalimantan Timur;minor;;
Waru;-13.890;1.166.148;Indonesia;ID;Kalimantan Timur;minor;;
Binanga;14.101;997.760;Indonesia;ID;Sumatera Utara;minor;;
Sosopan;12.237;994.977;Indonesia;ID;Sumatera Utara;minor;;
Sibuhuan;10.539;997.302;Indonesia;ID;Sumatera Utara;minor;;
Ujungbatu;10.424;999.346;Indonesia;ID;Sumatera Utara;minor;;
Pasarujungbatu;10.360;999.484;Indonesia;ID;Sumatera Utara;minor;;
Sidikalang;27.490;983.127;Indonesia;ID;Sumatera Utara;minor;;
Muara Bulian;-17.133;1.032.590;Indonesia;ID;Jambi;minor;;
Muara Tembesi;-17.109;1.031.182;Indonesia;ID;Jambi;minor;;
Mersam;-16.982;1.029.976;Indonesia;ID;Jambi;minor;;
Manggar;-28.833;1.082.667;Indonesia;ID;Kepulauan Bangka Belitung;minor;;
Wurigelebur;-37.627;1.388.085;Indonesia;ID;Papua;minor;;
Bingintelok;-26.232;1.031.173;Indonesia;ID;Sumatera Selatan;minor;;
Surulangun Rawas;-26.227;1.027.634;Indonesia;ID;Sumatera Selatan;minor;;
Muara Rupit;-27.199;1.029.106;Indonesia;ID;Sumatera Selatan;minor;;
Muara Beliti;-32.486;1.030.335;Indonesia;ID;Sumatera Selatan;minor;;
Terawas;-30.526;1.028.149;Indonesia;ID;Sumatera Selatan;minor;;
Muararupit;-27.236;1.029.108;Indonesia;ID;Sumatera Selatan;minor;;
Muaralakitan;-28.594;1.033.039;Indonesia;ID;Sumatera Selatan;minor;;
Pimpi;6,128472222;1.235.502;Indonesia;ID;Sulawesi Utara;minor;;
Boroko;6,307638889;1.232.679;Indonesia;ID;Sulawesi Utara;minor;;
Bolangitang;6,297222222;1.233.067;Indonesia;ID;Sulawesi Utara;minor;;
Tanah Merah;36.322;977.023;Indonesia;ID;Aceh;minor;;
Bambol;34.499;978.797;Indonesia;ID;Aceh;minor;;
Ngkan;34.017;976.687;Indonesia;ID;Aceh;minor;;
Kutacane;35.221;977.963;Indonesia;ID;Aceh;minor;;
Lawepakam;33.044;979.679;Indonesia;ID;Aceh;minor;;
Lawesigalagala Timur;33.322;979.421;Indonesia;ID;Aceh;minor;;
Seupakat;36.433;974.628;Indonesia;ID;Aceh;minor;;
Mbarung;34.932;978.156;Indonesia;ID;Aceh;minor;;
Ansus;-17.256;1.358.115;Indonesia;ID;Papua;minor;;
Serui;-18.802;1.362.426;Indonesia;ID;Papua;minor;;
Sumberbaba;-18.188;1.367.576;Indonesia;ID;Papua;minor;;
Kayu Agung;-33.920;1.048.306;Indonesia;ID;Sumatera Selatan;minor;;
Pedamaran;-34.884;1.048.376;Indonesia;ID;Sumatera Selatan;minor;;
Tanjung Lubuk;-33.631;1.048.532;Indonesia;ID;Sumatera Selatan;minor;;
Tanjung Lubuk;-35.268;1.047.586;Indonesia;ID;Sumatera Selatan;minor;;
Padangguci;-45.889;1.031.442;Indonesia;ID;Bengkulu;minor;;
Bintuhan;-47.937;1.033.484;Indonesia;ID;Bengkulu;minor;;
Nipah Panjang;-10.752;1.041.944;Indonesia;ID;Jambi;minor;;
Muara Sabak;-11.361;1.038.499;Indonesia;ID;Jambi;minor;;
Bikondini;-36.037;1.386.367;Indonesia;ID;Papua;minor;;
Kebayakan;46.408;968.538;Indonesia;ID;Aceh;minor;;
Kute Panang;46.511;967.344;Indonesia;ID;Aceh;minor;;
Pegasing;45.767;967.759;Indonesia;ID;Aceh;minor;;
Angkup;46.216;967.228;Indonesia;ID;Aceh;minor;;
Kuala Bintang;45.750;969.628;Indonesia;ID;Aceh;minor;;
Isak;44.599;968.822;Indonesia;ID;Aceh;minor;;
Celala;45.955;966.920;Indonesia;ID;Aceh;minor;;
Kemil;46.208;967.569;Indonesia;ID;Aceh;minor;;
Takengon;46.000;968.500;Indonesia;ID;Aceh;minor;;
Rusip;46.681;966.099;Indonesia;ID;Aceh;minor;;
Jagongjeget;43.873;967.930;Indonesia;ID;Aceh;minor;;
Rantau Panjang;-24.962;1.022.505;Indonesia;ID;Jambi;minor;;
Sarolangun;-23.121;1.027.271;Indonesia;ID;Jambi;minor;;
Muara Limun;-23.967;1.026.389;Indonesia;ID;Jambi;minor;;
Pauh;-21.386;1.028.186;Indonesia;ID;Jambi;minor;;
Padang Aro;-15.272;1.012.636;Indonesia;ID;Sumatera Barat;minor;;
Muaralabuh;-14.621;1.010.230;Indonesia;ID;Sumatera Barat;minor;;
Bengkayang;5,777083333;1.094.359;Indonesia;ID;Kalimantan Barat;minor;;
Sungaiduri;3,933333333;1.089.289;Indonesia;ID;Kalimantan Barat;minor;;
Lubukgadang;-15.251;1.012.734;Indonesia;ID;Sumatera Barat;minor;;
Samalantan;5,504861111;1.091.967;Indonesia;ID;Kalimantan Barat;minor;;
Wotu;-25.906;1.208.040;Indonesia;ID;Sulawesi Selatan;minor;;
Wonorejo;-24.937;1.208.126;Indonesia;ID;Sulawesi Selatan;minor;;
Malili;-26.351;1.210.948;Indonesia;ID;Sulawesi Selatan;minor;;
Mangkutana;-24.894;1.208.120;Indonesia;ID;Sulawesi Selatan;minor;;
Ngabang;2,661805556;1.099.500;Indonesia;ID;Kalimantan Barat;minor;;
Menjalin;3,259027778;1.093.383;Indonesia;ID;Kalimantan Barat;minor;;
Mandor;2,238888889;1.093.379;Indonesia;ID;Kalimantan Barat;minor;;
Karangan;3,888194444;1.093.757;Indonesia;ID;Kalimantan Barat;minor;;
Kairatu;-33.517;1.283.685;Indonesia;ID;Maluku;minor;;
Taniwel;-28.524;1.284.772;Indonesia;ID;Maluku;minor;;
Piru;-30.618;1.281.945;Indonesia;ID;Maluku;minor;;
Sukamaju;-26.098;1.204.664;Indonesia;ID;Sulawesi Selatan;minor;;
Masamba;-25.537;1.203.279;Indonesia;ID;Sulawesi Selatan;minor;;
Bonebone;-26.005;1.205.195;Indonesia;ID;Sulawesi Selatan;minor;;
Bunobogu;10.407;1.216.126;Indonesia;ID;Sulawesi Tengah;minor;;
Buol;11.584;1.214.361;Indonesia;ID;Sulawesi Tengah;minor;;
Lamadong;11.175;1.214.142;Indonesia;ID;Sulawesi Tengah;minor;;
Kali;11.627;1.214.278;Indonesia;ID;Sulawesi Tengah;minor;;
Bokat;10.871;1.215.050;Indonesia;ID;Sulawesi Tengah;minor;;
Senayang;0,260416667;1.046.544;Indonesia;ID;Kepulauan Riau;minor;;
Daik Lingga;-0.2145;1.046.182;Indonesia;ID;Kepulauan Riau;minor;;
Alue Bilie;40.053;965.603;Indonesia;ID;Aceh;minor;;
Suka Makmue;40.031;966.176;Indonesia;ID;Aceh;minor;;
Beutong Ateuh;42.513;964.373;Indonesia;ID;Aceh;minor;;
Blang Ara;42.818;963.709;Indonesia;ID;Aceh;minor;;
Mukomuko;-25.689;1.011.118;Indonesia;ID;Bengkulu;minor;;
Ipuh;-30.067;1.014.836;Indonesia;ID;Bengkulu;minor;;
Sawirara;-93.925;1.194.780;Indonesia;ID;Nusa Tenggara Timur;minor;;
Kabondok;-95.994;1.195.720;Indonesia;ID;Nusa Tenggara Timur;minor;;
Alanga;-95.386;1.197.530;Indonesia;ID;Nusa Tenggara Timur;minor;;
Manukaka;-95.972;1.195.876;Indonesia;ID;Nusa Tenggara Timur;minor;;
Lawonda;-95.252;1.195.923;Indonesia;ID;Nusa Tenggara Timur;minor;;
Wailolung;-95.875;1.195.816;Indonesia;ID;Nusa Tenggara Timur;minor;;
Manuakalada;-94.013;1.195.450;Indonesia;ID;Nusa Tenggara Timur;minor;;
Parewatana;-96.161;1.196.441;Indonesia;ID;Nusa Tenggara Timur;minor;;
Prailangina;-96.485;1.197.454;Indonesia;ID;Nusa Tenggara Timur;minor;;
Galubakul;-96.207;1.195.667;Indonesia;ID;Nusa Tenggara Timur;minor;;
Katikuloko;-95.977;1.195.426;Indonesia;ID;Nusa Tenggara Timur;minor;;
Kambatatamakawu;-94.214;1.198.939;Indonesia;ID;Nusa Tenggara Timur;minor;;
Tanatoku;-95.210;1.195.393;Indonesia;ID;Nusa Tenggara Timur;minor;;
Tamaau;-95.904;1.195.557;Indonesia;ID;Nusa Tenggara Timur;minor;;
Matumadua;-93.895;1.197.537;Indonesia;ID;Nusa Tenggara Timur;minor;;
Waihibar;-96.099;1.196.237;Indonesia;ID;Nusa Tenggara Timur;minor;;
Tamanaimahu;-96.379;1.196.008;Indonesia;ID;Nusa Tenggara Timur;minor;;
Tanarara;-96.336;1.195.446;Indonesia;ID;Nusa Tenggara Timur;minor;;
Lokuuy;-95.663;1.198.145;Indonesia;ID;Nusa Tenggara Timur;minor;;
Waikambila;-95.324;1.196.690;Indonesia;ID;Nusa Tenggara Timur;minor;;
Sangumata;-94.033;1.195.606;Indonesia;ID;Nusa Tenggara Timur;minor;;
Pahomba;-96.239;1.197.998;Indonesia;ID;Nusa Tenggara Timur;minor;;
Bolubewa;-95.330;1.197.136;Indonesia;ID;Nusa Tenggara Timur;minor;;
Babat;-27.381;1.036.401;Indonesia;ID;Sumatera Selatan;minor;;
Sekayu;-28.819;1.038.344;Indonesia;ID;Sumatera Selatan;minor;;
Bayunglincir;-20.549;1.036.834;Indonesia;ID;Sumatera Selatan;minor;;
Gunungbatubesar;-26.211;1.162.931;Indonesia;ID;Kalimantan Selatan;minor;;
Stagen;-33.049;1.161.779;Indonesia;ID;Kalimantan Selatan;minor;;
Manunggulama;-25.142;1.161.656;Indonesia;ID;Kalimantan Selatan;minor;;
Lontar;-39.751;1.160.698;Indonesia;ID;Kalimantan Selatan;minor;;
Pudi;-28.878;1.163.435;Indonesia;ID;Kalimantan Selatan;minor;;
Tanjungsamalantakan;-25.818;1.164.099;Indonesia;ID;Kalimantan Selatan;minor;;
Pantai;-31.313;1.161.353;Indonesia;ID;Kalimantan Selatan;minor;;
Allealle;-39.116;1.163.038;Indonesia;ID;Kalimantan Selatan;minor;;
Sungaikupang;-30.438;1.159.918;Indonesia;ID;Kalimantan Selatan;minor;;
Hampang;-29.180;1.158.373;Indonesia;ID;Kalimantan Selatan;minor;;
Bakau;-24.105;1.162.387;Indonesia;ID;Kalimantan Selatan;minor;;
Kotabaru;-32.336;1.162.355;Indonesia;ID;Kalimantan Selatan;minor;;
Tanjungbatu;-30.002;1.162.227;Indonesia;ID;Kalimantan Selatan;minor;;
Sungaibali;-34.027;1.164.044;Indonesia;ID;Kalimantan Selatan;minor;;
Molibagu;2,681944444;1.239.824;Indonesia;ID;Sulawesi Utara;minor;;
Kasiguncu;-14.211;1.206.554;Indonesia;ID;Sulawesi Tengah;minor;;
Pendolo;-20.746;1.206.851;Indonesia;ID;Sulawesi Tengah;minor;;
Tentena;-17.822;1.206.494;Indonesia;ID;Sulawesi Tengah;minor;;
Tagolu;-14.393;1.207.731;Indonesia;ID;Sulawesi Tengah;minor;;
Sekadau;0,115972222;1.109.000;Indonesia;ID;Kalimantan Barat;minor;;
Wairinding;-96.739;1.201.302;Indonesia;ID;Nusa Tenggara Timur;minor;;
Maradabangga;-101.774;1.203.595;Indonesia;ID;Nusa Tenggara Timur;minor;;
Billa;-99.469;1.200.776;Indonesia;ID;Nusa Tenggara Timur;minor;;
Laironja;-100.798;1.202.781;Indonesia;ID;Nusa Tenggara Timur;minor;;
Baing;-102.209;1.205.592;Indonesia;ID;Nusa Tenggara Timur;minor;;
Kapunduk;-94.495;1.200.481;Indonesia;ID;Nusa Tenggara Timur;minor;;
Kamalaputi;-96.484;1.202.634;Indonesia;ID;Nusa Tenggara Timur;minor;;
Tatunggu;-101.028;1.203.294;Indonesia;ID;Nusa Tenggara Timur;minor;;
Karipidita;-97.138;1.200.297;Indonesia;ID;Nusa Tenggara Timur;minor;;
Nggongi;-101.944;1.202.336;Indonesia;ID;Nusa Tenggara Timur;minor;;
Penang;-98.446;1.202.464;Indonesia;ID;Nusa Tenggara Timur;minor;;
Tanahwurung;-96.938;1.202.763;Indonesia;ID;Nusa Tenggara Timur;minor;;
Lairoka;-99.104;1.204.871;Indonesia;ID;Nusa Tenggara Timur;minor;;
Napu;-93.963;1.199.264;Indonesia;ID;Nusa Tenggara Timur;minor;;
Kalangga;-101.600;1.203.135;Indonesia;ID;Nusa Tenggara Timur;minor;;
Laau;-98.594;1.204.342;Indonesia;ID;Nusa Tenggara Timur;minor;;
Bidihunggar;-94.006;1.200.248;Indonesia;ID;Nusa Tenggara Timur;minor;;
Tawui;-101.430;1.200.730;Indonesia;ID;Nusa Tenggara Timur;minor;;
Mbulung;-102.241;1.205.400;Indonesia;ID;Nusa Tenggara Timur;minor;;
Pahenya;-102.050;1.205.344;Indonesia;ID;Nusa Tenggara Timur;minor;;
Praingkareha;-100.129;1.200.453;Indonesia;ID;Nusa Tenggara Timur;minor;;
Lailunggi;-101.716;1.201.174;Indonesia;ID;Nusa Tenggara Timur;minor;;
Karawatu;-97.021;1.205.141;Indonesia;ID;Nusa Tenggara Timur;minor;;
Kananggar;-100.432;1.203.622;Indonesia;ID;Nusa Tenggara Timur;minor;;
Malahar;-99.492;1.200.719;Indonesia;ID;Nusa Tenggara Timur;minor;;
Laiponda;-98.625;1.198.963;Indonesia;ID;Nusa Tenggara Timur;minor;;
Tanarara Timur;-100.106;1.202.949;Indonesia;ID;Nusa Tenggara Timur;minor;;
Kombapari;-97.863;1.199.375;Indonesia;ID;Nusa Tenggara Timur;minor;;
Kowingir;-94.583;1.200.497;Indonesia;ID;Nusa Tenggara Timur;minor;;
Kanjilu;-97.783;1.200.577;Indonesia;ID;Nusa Tenggara Timur;minor;;
Palamadu;-100.396;1.207.540;Indonesia;ID;Nusa Tenggara Timur;minor;;
Mangga Dua;-96.625;1.202.926;Indonesia;ID;Nusa Tenggara Timur;minor;;
Matawaimaringu;-98.521;1.205.470;Indonesia;ID;Nusa Tenggara Timur;minor;;
Meurumba;-99.378;1.203.910;Indonesia;ID;Nusa Tenggara Timur;minor;;
Lajarik;-99.755;1.204.083;Indonesia;ID;Nusa Tenggara Timur;minor;;
Patawang;-98.107;1.206.225;Indonesia;ID;Nusa Tenggara Timur;minor;;
Karita;-99.305;1.201.006;Indonesia;ID;Nusa Tenggara Timur;minor;;
Laetako;-98.316;1.203.905;Indonesia;ID;Nusa Tenggara Timur;minor;;
Kawangu;-96.728;1.203.409;Indonesia;ID;Nusa Tenggara Timur;minor;;
Rambangaru;-94.499;1.200.524;Indonesia;ID;Nusa Tenggara Timur;minor;;
Ngalu;-101.453;1.207.084;Indonesia;ID;Nusa Tenggara Timur;minor;;
Retijawa;-94.885;1.201.016;Indonesia;ID;Nusa Tenggara Timur;minor;;
Bidikotak;-98.323;1.201.821;Indonesia;ID;Nusa Tenggara Timur;minor;;
Tangguhang;-101.535;1.206.278;Indonesia;ID;Nusa Tenggara Timur;minor;;
Kawangu Satu;-96.779;1.203.281;Indonesia;ID;Nusa Tenggara Timur;minor;;
Mburukullu;-100.776;1.207.569;Indonesia;ID;Nusa Tenggara Timur;minor;;
Tanamiting;-97.018;1.204.918;Indonesia;ID;Nusa Tenggara Timur;minor;;
Umburarameha;-96.638;1.202.453;Indonesia;ID;Nusa Tenggara Timur;minor;;
Praimarada;-98.913;1.206.216;Indonesia;ID;Nusa Tenggara Timur;minor;;
Tarimbang;-99.701;1.199.536;Indonesia;ID;Nusa Tenggara Timur;minor;;
Umakadambung;-102.136;1.205.602;Indonesia;ID;Nusa Tenggara Timur;minor;;
Karara;-96.493;1.202.418;Indonesia;ID;Nusa Tenggara Timur;minor;;
Nggongi Satu;-101.950;1.202.313;Indonesia;ID;Nusa Tenggara Timur;minor;;
Praiyawang;-99.355;1.206.700;Indonesia;ID;Nusa Tenggara Timur;minor;;
